person_id,birthdate,school,country,height,weight,season_exp,position,rosterstatus,from_year,to_year
1630179,2000-09-28 0:00,Stanford,USA,6-2,160,3,Guard,Inactive,2020,2021
1630257,1997-05-04 0:00,Michigan,USA,7-1,265,1,Center,Inactive,2021,2021
201934,1987-02-16 0:00,Connecticut,Tanzania,7-3,263,5,Center,Inactive,2009,2013
78309,1939-11-02 0:00,Cincinnati,USA,6-2,170,4,Guard,Inactive,1963,1967
1628464,1992-04-04 0:00,Brose Bamberg,Germany,6-8,245,6,Forward-Center,Active,2017,2023
78310,1957-10-13 0:00,UNLV,USA,6-6,190,13,Guard,Inactive,1978,1990
78311,1961-10-03 0:00,St. Mary's (CA),USA,6-7,210,2,Forward,Inactive,1984,1985
78312,1935-03-28 0:00,Hofstra,USA,6-6,215,2,Forward,Inactive,1956,1957
78313,1947-08-13 0:00,Weber State,USA,6-1,160,2,Guard,Inactive,1972,1973
78314,1960-04-12 0:00,Bradley,USA,6-7,195,5,Forward,Inactive,1982,1986
2873,1975-12-23 0:00,Kansas,USA,6-5,220,4,Guard,Inactive,2004,2007
1630560,2001-10-13 0:00,Louisiana State,Japan,6-3,210,2,Guard,Active,2021,2023
1063,1969-10-03 0:00,Eastern Michigan,USA,6-4,195,3,Guard,Inactive,1991,1997
78316,1969-10-03 0:00,Eastern Michigan,USA,6-3,175,1,Guard,Inactive,1991,1991
2041,1978-04-01 0:00,Syracuse,USA,6-10,260,10,Center,Inactive,2001,2010
78317,1966-01-02 0:00,Florida State,USA,6-8,225,1,Forward,Inactive,1990,1990
202738,1989-02-07 0:00,Washington,USA,5-9,185,12,Guard,Inactive,2011,2021
78318,1961-04-30 0:00,Indiana,USA,6-1,180,13,Guard,Inactive,1981,1993
1975,1976-07-19 0:00,Providence,USA,6-6,219,2,Forward,Inactive,1999,2000
2839,1980-11-22 0:00,Texas-Austin,USA,6-9,245,2,Forward,Inactive,2004,2005
78320,1960-10-19 0:00,Indiana,USA,6-3,190,4,Guard,Inactive,1983,1990
78321,1948-06-27 0:00,Marquette,USA,6-6,205,1,Forward,Inactive,1970,1970
1519,1975-09-08 0:00,Minnesota,USA,6-9,265,6,Center,Inactive,1997,2005
1903,1977-07-25 0:00,New Mexico,USA,6-7,245,12,Center-Forward,Inactive,1999,2009
703,1972-10-04 0:00,TCU,USA,6-9,240,18,Forward,Inactive,1995,2012
202952,1988-11-08 0:00,San Diego State,USA,6-9,225,4,Forward,Inactive,2011,2014
1629744,1994-08-04 0:00,Iowa State,USA,6-3,190,4,Guard,Inactive,2019,2021
78322,1953-08-20 0:00,Detroit,USA,6-8,220,1,Forward,Inactive,1975,1975
1501,1977-02-26 0:00,Villanova,USA,6-10,240,14,Forward,Inactive,1997,2009
200748,1986-08-17 0:00,Louisiana State,USA,6-10,225,8,Forward,Inactive,2006,2014
202717,1990-05-29 0:00,Georgia,USA,6-10,245,2,Forward,Inactive,2011,2011
78323,1962-08-30 0:00,Fresno State,USA,6-6,210,5,Guard,Inactive,1984,1988
1631,1963-12-01 0:00,Louisville,USA,6-7,195,6,Forward,Inactive,1986,1991
240,1970-07-19 0:00,Oklahoma State,USA,6-4,193,4,Guard,Inactive,1994,1997
78325,1960-02-05 0:00,Connecticut,USA,6-8,225,1,Forward,Inactive,1982,1982
78326,1954-07-13 0:00,North Carolina State,USA,6-4,195,8,Guard,Inactive,1976,1983
101159,1983-03-23 0:00,UCLA,USA,6-8,200,2,Guard-Forward,Inactive,2005,2006
203138,1991-04-03 0:00,Georgetown,USA,6-8,206,5,Forward,Inactive,2013,2016
201574,1986-07-21 0:00,Rider,USA,6-11,250,9,Forward-Center,Inactive,2008,2015
78329,1971-02-07 0:00,North Carolina State,USA,6-11,260,1,Center,Inactive,1993,1993
202691,1990-02-08 0:00,Washington State,USA,6-6,220,10,Guard,Active,2011,2023
78331,1955-01-30 0:00,Minnesota,USA,6-10,226,12,Center,Inactive,1978,1990
202814,1988-06-01 0:00,Pepperdine,USA,6-6,211,2,Forward,Inactive,2011,2011
78333,1968-12-02 0:00,Syracuse,USA,6-4,185,1,Forward,Inactive,1991,1991
202684,1991-03-13 0:00,Texas-Austin,Canada,6-9,254,12,Center-Forward,Active,2011,2023
1630550,2002-08-26 0:00,Auburn,USA,6-9,203,2,Forward,Active,2021,2023
78335,1941-05-23 0:00,West Virginia,USA,6-4,195,8,Guard,Inactive,1963,1970
201154,1983-12-07 0:00,Florida State,USA,6-8,235,5,Forward,Inactive,2007,2010
738,1962-07-10 0:00,California-Irvine,USA,6-10,225,8,Forward,Inactive,1985,1995
201977,1987-06-05 0:00,Louisiana State,USA,6-4,205,8,Guard-Forward,Inactive,2009,2016
1628414,1994-11-15 0:00,South Carolina,USA,6-4,215,5,Guard,Inactive,2017,2020
901,1962-08-05 0:00,Providence,USA,6-10,248,17,Center-Forward,Inactive,1984,2000
9,1961-09-10 0:00,West Virginia Tech,USA,6-2,185,14,Guard,Inactive,1983,1996
600001,1941-07-25 0:00,Bowling Green,USA,6-11,225,14,Center,Inactive,1963,1976
78340,1919-01-16 0:00,Canisius,USA,6-0,175,1,Guard,Inactive,1947,1947
1629680,1997-03-04 0:00,Washington,USA,6-5,201,4,Guard-Forward,Active,2019,2023
78341,1915-06-14 0:00,Washington & Jefferson,USA,6-1,190,1,Guard,Inactive,1948,1948
78342,1940-11-30 0:00,Thomas More,USA,6-0,185,1,Guard,Inactive,1962,1962
78343,1960-02-23 0:00,Cleveland State,USA,6-11,215,2,Center,Inactive,1982,1983
1630214,1999-01-12 0:00,Michigan State,USA,6-7,245,3,Forward,Active,2020,2023
2224,1978-02-28 0:00,Iowa State,USA,6-3,188,11,Guard,Inactive,2001,2013
47,1964-06-09 0:00,Oklahoma,USA,6-9,260,12,Forward,Inactive,1985,1996
1627861,1994-10-10 0:00,Virginia,USA,7-0,260,1,Center,Inactive,2016,2016
1630225,2001-10-17 0:00,NBA G League Ignite,USA,6-9,219,2,Forward,Active,2021,2023
78348,1958-09-10 0:00,Indiana,USA,6-9,225,5,Forward,Inactive,1981,1988
201229,1985-06-01 0:00,Creighton,USA,6-8,240,14,Forward,Inactive,2008,2020
78349,1951-11-25 0:00,Arkansas,USA,6-8,190,3,Forward,Inactive,1974,1977
78350,1948-11-24 0:00,Michigan,USA,6-8,218,11,Forward,Inactive,1970,1980
78351,1957-11-23 0:00,Louisiana-Lafayette,USA,6-3,178,8,Guard,Inactive,1980,1987
78352,1962-04-13 0:00,Dayton,USA,6-2,178,5,Guard,Inactive,1985,1993
78353,1922-11-01 0:00,Marshall,USA,6-1,185,1,Guard,Inactive,1948,1948
342,1966-01-19 0:00,Brigham Young,USA,6-6,210,2,Forward,Inactive,1990,1995
78356,1956-07-14 0:00,Marquette,USA,6-9,210,1,Forward,Inactive,1979,1979
1630167,1998-03-04 0:00,Dayton,USA,6-9,220,3,Forward,Active,2020,2023
78357,1917-03-06 0:00,Long Island-Brooklyn,USA,6-1,192,3,Forward,Inactive,1946,1948
2351,1976-12-18 0:00,Trotamundos,Venezuela,6-6,210,2,Guard-Forward,Inactive,2001,2002
1629308,1993-04-10 0:00,Marquette,USA,6-6,209,4,Forward,Active,2019,2023
78359,1926-06-02 0:00,Indiana,USA,6-1,175,3,Guard,Inactive,1951,1953
78360,1920-08-28 0:00,St. John's (NY),USA,6-0,185,2,Guard,Inactive,1948,1949
1626253,1992-07-23 0:00,Strasbourg IG,France,6-7,210,4,Guard-Forward,Inactive,2015,2020
78361,1953-09-27 0:00,North Carolina State,USA,5-7,150,1,Guard,Inactive,1976,1976
700,1970-05-15 0:00,Notre Dame,USA,6-11,250,4,Center,Inactive,1993,1996
78363,1920-06-20 0:00,Western Kentucky,USA,6-4,210,2,Center,Inactive,1948,1949
1626157,1995-11-15 0:00,Kentucky,USA,7-0,248,8,Center-Forward,Active,2015,2023
78365,1955-12-20 0:00,UCLA,USA,6-3,175,3,Guard,Inactive,1978,1981
78366,1948-07-11 0:00,Long Beach State,USA,6-8,205,6,Forward,Inactive,1971,1976
78367,1945-10-02 0:00,UNLV,USA,6-7,210,5,Forward,Inactive,1968,1972
1714,1977-02-01 0:00,Michigan,USA,6-8,284,8,Forward-Center,Inactive,1998,2004
718,1974-09-22 0:00,Ohio,USA,6-8,250,10,Forward,Inactive,1995,2003
2244,1979-07-11 0:00,USC,USA,6-4,200,4,Guard,Inactive,2001,2003
78651,1939-11-06 0:00,Seattle,USA,6-7,215,9,Forward,Inactive,1964,1972
1629019,1996-01-17 0:00,Arizona,USA,6-4,200,2,Guard,Inactive,2018,2019
78368,1922-11-03 0:00,DePaul,USA,6-0,170,2,Guard,Inactive,1948,1949
78369,1959-02-16 0:00,Notre Dame,USA,6-6,220,10,Forward,Inactive,1981,1990
2456,1979-09-22 0:00,Znicz Pruszkow,Poland,7-2,240,3,Center,Inactive,2002,2003
2054,1979-06-10 0:00,AEK Athens,Greece,7-2,290,8,Center,Inactive,2000,2006
78370,1950-04-25 0:00,California-Santa Barbara,USA,6-6,206,3,Forward,Inactive,1972,1974
78371,1930-08-31 0:00,Kentucky,USA,6-5,190,3,Forward,Inactive,1956,1958
2401,1983-04-14 0:00,Benetton Treviso,Georgia,7-0,225,5,Forward,Inactive,2002,2005
78372,1943-02-24 0:00,Oklahoma Baptist,USA,6-8,190,4,Forward,Inactive,1967,1970
201169,1984-02-11 0:00,Wisconsin,USA,6-6,205,4,Forward,Inactive,2007,2009
78374,1932-12-11 0:00,Duquesne,USA,6-7,185,3,Forward,Inactive,1954,1956
200782,1985-05-05 0:00,Texas,USA,6-5,245,12,Forward,Active,2006,2023
1629730,1997-09-24 0:00,Arkansas-Little Rock,USA,6-3,209,4,Guard,Inactive,2019,2021
78375,1959-12-20 0:00,Minnesota,USA,6-5,193,11,Guard,Inactive,1982,1992
2045,1979-03-19 0:00,Efes Pilsen,Turkey,6-10,220,15,Forward,Inactive,2000,2014
78377,1964-12-13 0:00,Memphis,USA,5-11,160,6,Guard,Inactive,1986,1991
78385,1944-02-18 0:00,Akron,USA,6-7,220,6,Forward,Inactive,1967,1972
78378,1959-06-10 0:00,Mississippi,USA,6-5,190,8,Guard,Inactive,1981,1988
202323,1988-10-27 0:00,Ohio State,USA,6-6,220,11,Guard-Forward,Inactive,2010,2019
78379,1966-08-18 0:00,California State-Fullerton,USA,6-7,200,2,Guard,Inactive,1989,1994
78380,1930-06-29 0:00,Western Kentucky,USA,6-4,170,1,Guard,Inactive,1954,1954
1819,1967-11-30 0:00,Phillips,USA,6-8,245,1,Forward,Inactive,1991,1991
1626167,1996-03-24 0:00,Texas,USA,6-11,250,8,Center-Forward,Active,2015,2023
1943,1976-03-22 0:00,Kentucky,USA,6-2,190,1,Guard,Inactive,1999,1999
78386,1960-12-28 0:00,Kentucky,USA,6-11,240,5,Center,Inactive,1984,1989
78387,1950-09-20 0:00,Old Dominion,USA,6-1,175,4,Guard,Inactive,1976,1979
78388,1934-05-11 0:00,Cincinnati,USA,6-6,210,11,Forward,Inactive,1955,1965
189,1971-04-30 0:00,Texas-Austin,USA,6-1,185,1,Guard,Inactive,1994,1994
202719,1991-06-21 0:00,Tokyo Apache,USA,6-10,250,4,Forward,Inactive,2011,2013
78390,1956-10-30 0:00,Detroit,USA,6-7,215,11,Forward,Inactive,1978,1988
78391,1935-08-16 0:00,Louisville,USA,6-8,230,5,Center,Inactive,1957,1961
202775,1986-11-26 0:00,Siena,Puerto Rico,6-6,204,1,Forward-Guard,Inactive,2011,2011
2757,1982-07-05 0:00,Olimpia Milano,Slovenia,6-3,205,14,Guard,Inactive,2004,2016
101146,1984-12-05 0:00,Virtus Roma,Croatia,6-5,190,2,Guard,Inactive,2007,2009
1627755,1996-01-05 0:00,Kentucky,USA,5-10,160,4,Guard,Inactive,2016,2018
1630649,1999-04-12 0:00,Arkansas,USA,6-6,210,1,Guard,Inactive,2022,2022
78392,1946-03-14 0:00,Louisville,USA,6-7,245,13,Center,Inactive,1968,1980
78393,1929-09-30 0:00,Long Island-Brooklyn,USA,6-4,185,1,Guard,Inactive,1953,1953
78394,1963-01-24 0:00,Utah,USA,6-2,180,3,Guard,Inactive,1988,1990
1627784,1993-05-19 0:00,Iowa,USA,6-9,220,3,Forward,Inactive,2016,2019
202386,1988-03-18 0:00,Tulsa,USA,6-3,205,3,Guard,Inactive,2010,2011
201987,1985-03-03 0:00,Alabama-Birmingham,USA,6-5,205,1,Guard-Forward,Inactive,2010,2010
202685,1992-05-06 0:00,Lietuvos rytas Vilnius,Lithuania,6-11,265,11,Center,Active,2012,2023
78395,1959-02-03 0:00,Kansas,USA,6-2,183,9,Guard,Inactive,1981,1990
1627756,1993-11-16 0:00,Michigan State,USA,6-4,220,6,Guard,Inactive,2016,2021
78396,1957-11-27 0:00,Old Dominion,USA,6-7,210,1,Forward,Inactive,1980,1980
78397,1948-10-03 0:00,UCLA,USA,6-3,185,2,Guard,Inactive,1970,1971
78398,1943-02-22 0:00,Indiana,USA,6-5,210,12,Guard,Inactive,1965,1976
78399,1943-02-22 0:00,Indiana,USA,6-5,202,12,Forward,Inactive,1965,1976
78401,1922-10-28 0:00,New York University,USA,6-3,185,4,Guard-Forward,Inactive,1946,1949
78400,1951-12-16 0:00,Vanderbilt,USA,6-7,195,7,Forward,Inactive,1976,1982
89,1971-11-27 0:00,Cincinnati,USA,6-1,190,13,Guard,Inactive,1993,2005
1496,1975-10-23 0:00,Utah,USA,6-10,245,10,Forward,Inactive,1997,2005
78406,1947-04-01 0:00,St. Francis (PA),USA,6-1,173,10,Guard,Inactive,1969,1978
78402,1923-02-25 0:00,Illinois,USA,6-3,195,5,Guard,Inactive,1947,1951
78403,1971-04-03 0:00,Wisconsin-Green Bay,USA,6-8,215,1,Forward,Inactive,1995,1995
1629020,1999-04-03 0:00,Kentucky,USA,6-8,214,5,Forward,Active,2018,2023
78404,1958-08-01 0:00,UCLA,USA,6-8,220,13,Forward,Inactive,1980,1992
78407,1963-04-13 0:00,Santa Clara,USA,7-1,255,2,Center,Inactive,1985,1986
2128,1973-03-21 0:00,St. Bonaventure,USA,6-5,200,1,Guard,Inactive,2000,2000
2237,1979-05-06 0:00,Partizan,Bosnia and Herzegovina,7-1,265,2,Center,Inactive,2001,2002
2760,1982-09-28 0:00,FC Barcelona,Brazil,6-11,260,14,Forward,Inactive,2004,2020
202363,1988-03-01 0:00,Mississippi State,USA,6-9,230,2,Forward-Center,Inactive,2012,2013
202349,1987-01-16 0:00,Maryland,Venezuela,6-6,217,7,Guard,Inactive,2010,2016
78409,1940-02-19 0:00,Southern Illinois,USA,6-3,190,5,Guard,Inactive,1962,1966
710,1973-03-23 0:00,Memphis,USA,6-9,240,4,Forward,Inactive,1995,1998
1521,1975-02-11 0:00,Kansas,USA,6-1,190,13,Guard,Inactive,1997,2008
1626173,1996-08-16 0:00,UNLV,USA,6-6,202,3,Guard,Inactive,2015,2017
78411,1918-05-15 0:00,Western Kentucky,USA,6-4,205,1,Forward,Inactive,1946,1946
919,1968-02-27 0:00,Michigan,USA,6-9,240,11,Forward-Center,Inactive,1990,2000
78413,1945-09-07 0:00,Duke,USA,6-1,190,1,Guard,Inactive,1973,1973
78414,1959-02-15 0:00,Fresno State,USA,6-9,215,6,Forward,Inactive,1981,1986
202686,1990-04-24 0:00,Partizan,Czech Republic,7-0,242,3,Forward,Inactive,2011,2013
78415,1967-05-22 0:00,VEF Riga,Latvia,6-6,195,1,Forward,Inactive,1992,1992
78416,1966-11-15 0:00,Travajara,Brazil,6-9,215,1,Forward,Inactive,1991,1991
1630492,1995-08-11 0:00,Baskonia,Argentina,6-3,190,2,Guard,Inactive,2020,2021
101111,1984-08-24 0:00,Connecticut,USA,6-11,232,12,Forward,Inactive,2005,2015
1629216,1996-06-14 0:00,California-Santa Barbara,USA,6-2,200,4,Guard,Active,2019,2023
78418,1959-06-10 0:00,Michigan State,USA,6-7,220,9,Forward,Inactive,1981,1989
78417,1963-05-18 0:00,Michigan State,USA,6-2,185,7,Guard,Inactive,1985,1991
200790,1984-05-31 0:00,Sao Carlos,Brazil,6-8,225,2,Forward,Inactive,2006,2007
1844,1971-01-28 0:00,Georgia Tech,USA,6-4,190,2,Guard,Inactive,1994,1999
78419,1965-11-24 0:00,Notre Dame,USA,6-9,240,1,Forward,Inactive,1989,1989
78420,1921-06-21 0:00,Wyoming,USA,6-4,205,1,Forward,Inactive,1949,1949
78421,1964-03-29 0:00,Stroitel,Ukraine,6-10,218,2,Center,Inactive,1989,1991
78422,1922-06-19 0:00,Penn State,USA,NULL,NULL,1,NULL,Inactive,1949,1949
203943,1995-08-24 0:00,Indiana,USA,6-10,257,8,Forward,Inactive,2014,2022
2063,1977-11-01 0:00,Connecticut,USA,6-11,255,10,Center,Inactive,2000,2008
78423,1958-10-29 0:00,Utah,USA,6-7,210,7,Forward,Inactive,1981,1987
2582,1983-01-30 0:00,Buducnost,Montenegro,7-5,275,1,Center,Inactive,2003,2003
78425,1955-12-25 0:00,UNLV,USA,7-0,220,1,Center,Inactive,1980,1980
202696,1990-10-24 0:00,Southern California,Montenegro,6-10,260,12,Center,Active,2011,2023
2756,1984-03-08 0:00,Udine,Slovenia,6-7,195,11,Guard,Inactive,2004,2016
1629731,1996-11-20 0:00,Kansas State,USA,6-9,228,4,Forward-Center,Active,2019,2023
78426,1965-10-15 0:00,UNLV,USA,5-11,160,2,Guard,Inactive,1987,1989
78427,1920-01-20 0:00,St. Mary's (MN),USA,6-5,210,1,Center,Inactive,1949,1949
2402,1983-02-04 0:00,Memphis,USA,6-3,200,4,Guard,Inactive,2002,2006
78428,1922-08-01 0:00,Texas-Austin,USA,6-0,170,1,Guard,Inactive,1949,1949
78429,1963-02-20 0:00,Louisville,USA,6-5,185,2,Guard,Inactive,1987,1990
1630688,1994-09-12 0:00,Baylor,USA,6-5,250,2,Forward,Active,2021,2023
203079,1991-12-10 0:00,Syracuse,USA,6-3,210,9,Guard,Inactive,2012,2019
78431,1955-01-11 0:00,Loyola-Chicago,USA,6-2,175,2,Guard,Inactive,1978,1979
78432,1948-07-29 0:00,Florida,USA,6-10,220,8,Center,Inactive,1969,1976
78433,1955-03-25 0:00,Niagara,USA,6-4,190,1,Guard,Inactive,1976,1976
952,1976-08-12 0:00,Kentucky,USA,6-9,245,13,Forward,Inactive,1996,2007
78434,1921-03-15 0:00,Brigham Young,USA,6-6,205,4,Forward,Inactive,1948,1951
78435,1940-02-22 0:00,Bradley,USA,6-7,212,13,Forward,Inactive,1962,1974
78437,1961-03-09 0:00,Arkansas,USA,6-4,180,10,Guard,Inactive,1983,1992
78436,1951-05-21 0:00,West Georgia,USA,6-1,172,10,Guard,Inactive,1974,1983
201611,1987-10-09 0:00,Kansas State,USA,6-6,235,5,Forward,Inactive,2008,2014
78438,1938-04-17 0:00,Michigan State,USA,6-3,210,1,Forward,Inactive,1961,1961
78439,1944-04-08 0:00,Providence,USA,6-3,195,9,Guard,Inactive,1967,1975
202689,1990-05-08 0:00,Connecticut,USA,6-0,184,12,Guard,Inactive,2011,2022
78440,1964-08-18 0:00,Kentucky,USA,6-8,210,7,Forward,Inactive,1986,1994
1630640,1998-03-28 0:00,Florida State,USA,6-5,213,2,Guard,Inactive,2021,2021
78441,1956-03-20 0:00,Millersville,USA,6-3,180,1,Guard,Inactive,1977,1977
955,1976-02-25 0:00,Louisville,USA,6-9,260,11,Forward,Inactive,1996,2005
78442,1954-07-18 0:00,Virginia,USA,6-8,190,8,Forward,Inactive,1976,1983
1629022,1998-12-14 0:00,Miami,USA,6-4,204,5,Guard-Forward,Active,2018,2023
202322,1990-09-06 0:00,Kentucky,USA,6-3,210,11,Guard,Inactive,2010,2022
2222,1982-07-23 0:00,Alabama,USA,6-7,220,15,Forward,Inactive,2001,2014
961,1974-02-09 0:00,Syracuse,USA,6-9,225,8,Forward,Inactive,1996,2003
78443,1918-07-12 0:00,Scranton,USA,6-1,185,1,Guard,Inactive,1946,1946
739,1974-09-17 0:00,North Carolina,USA,6-11,230,16,Forward-Center,Inactive,1995,2012
1627820,1994-06-10 0:00,California,USA,6-5,198,4,Guard,Inactive,2017,2021
78444,1945-10-05 0:00,Tennessee State,USA,6-6,220,1,Forward,Inactive,1968,1968
78445,1964-11-20 0:00,Virginia Union,USA,6-4,215,1,Forward,Inactive,1987,1987
78446,1931-08-29 0:00,Stanford,USA,6-4,195,1,Forward,Inactive,1957,1957
101190,1982-12-02 0:00,Florida,USA,6-6,220,2,Guard-Forward,Inactive,2005,2005
777,1970-03-12 0:00,Kansas,USA,6-4,190,7,Guard,Inactive,1993,1999
78448,1905-04-11 0:00,Benjamin Franklin HS (NY),USA,5-11,163,1,Guard,Inactive,1953,1953
78449,1953-11-23 0:00,Marquette,USA,6-0,160,5,Guard,Inactive,1976,1980
2575,1980-03-28 0:00,Arizona,USA,6-8,235,11,Forward,Inactive,2003,2012
1628476,1995-04-03 0:00,Michigan,USA,6-0,185,3,Guard,Inactive,2017,2021
202954,1989-07-25 0:00,Pittsburgh,USA,6-3,210,4,Guard,Inactive,2018,2021
78453,1921-06-04 0:00,Seton Hall,USA,6-0,170,9,Guard,Inactive,1948,1956
369,1970-10-12 0:00,Florida State,USA,6-2,185,12,Guard,Inactive,1994,2004
78455,1941-09-06 0:00,Boston College,USA,6-4,195,4,Guard,Inactive,1963,1966
78456,1952-01-30 0:00,Jackson State,USA,6-4,195,1,Guard,Inactive,1976,1976
203810,1990-01-17 0:00,Long Beach State,USA,NULL,NULL,6,NULL,Inactive,2013,2017
78457,1944-05-02 0:00,Oklahoma City,USA,6-7,210,2,Forward,Inactive,1966,1967
78458,1936-09-04 0:00,Tennessee State,USA,6-5,200,5,Forward,Inactive,1962,1966
78460,1948-08-12 0:00,Jackson State,USA,6-9,220,7,Forward,Inactive,1970,1976
1627866,1994-01-31 0:00,Stony Brook,USA,6-8,260,1,Forward,Inactive,2017,2017
78461,1947-07-07 0:00,St. John's (NY),USA,6-3,180,5,Guard,Inactive,1969,1973
203933,1993-09-05 0:00,North Carolina State,USA,6-8,220,8,Forward,Active,2014,2023
202378,1989-10-22 0:00,Oklahoma,USA,6-4,203,2,Guard,Inactive,2010,2010
78462,1959-07-22 0:00,St. Joseph's (PA),USA,6-5,195,4,Guard,Inactive,1982,1985
101124,1982-07-08 0:00,Syracuse,USA,6-9,219,8,Forward,Inactive,2005,2012
78463,1965-05-13 0:00,North Carolina State,USA,6-11,225,2,Center,Inactive,1986,1987
1627395,1991-12-18 0:00,Texas-El Paso,USA,6-8,209,2,Forward-Guard,Inactive,2018,2018
78469,1947-07-11 0:00,Eastern Kentucky,USA,5-11,175,2,Guard,Inactive,1970,1971
200827,1985-12-06 0:00,Memphis,USA,6-2,195,2,Guard,Inactive,2007,2007
78464,1964-08-31 0:00,Middle Tennessee State,USA,6-4,195,2,Guard,Inactive,1987,1992
78465,1964-01-06 0:00,Syracuse,USA,6-2,190,3,Guard,Inactive,1986,1988
78466,1943-07-01 0:00,Villanova,USA,6-7,210,11,Forward,Inactive,1965,1975
78467,1951-09-17 0:00,American,USA,6-8,230,10,Forward,Inactive,1973,1987
78468,1955-07-15 0:00,UCLA,USA,6-10,220,6,Forward,Inactive,1976,1981
78471,1955-08-03 0:00,Old Dominion,USA,6-9,227,2,Forward,Inactive,1977,1978
1630613,2000-03-24 0:00,Ohio State,Germany,6-2,197,2,Guard,Active,2021,2023
1631102,2001-11-15 0:00,Kentucky,USA,6-3,195,1,Guard,Active,2022,2023
1629682,1998-01-10 0:00,Louisiana State,USA,5-10,175,3,Guard,Inactive,2019,2021
1630322,1997-07-28 0:00,Oklahoma State,USA,6-6,210,2,Forward,Active,2021,2023
201208,1984-11-08 0:00,Syracuse,USA,6-11,258,3,Center,Inactive,2007,2011
201228,1984-04-17 0:00,Tennessee,USA,6-2,175,11,Guard,Inactive,2007,2016
2248,1979-06-12 0:00,UCLA,USA,6-1,199,13,Guard,Inactive,2001,2013
320,1972-02-23 0:00,South Carolina,USA,6-7,190,4,Forward,Inactive,1994,1998
1628778,1994-12-30 0:00,Fresno State,USA,6-6,210,3,Guard,Inactive,2019,2021
1631212,2002-09-11 0:00,UCLA,USA,6-7,200,1,Guard,Active,2022,2023
78474,1943-05-21 0:00,Wake Forest,USA,6-6,210,2,Forward,Inactive,1965,1966
78473,1951-07-22 0:00,Xavier of Louisiana,USA,6-1,175,6,Guard,Inactive,1973,1978
203146,1991-05-02 0:00,Villanova,USA,6-1,195,3,Guard,Inactive,2012,2013
204033,1990-09-21 0:00,UCLA,USA,6-10,230,1,Forward,Inactive,2014,2014
204037,1990-09-21 0:00,UCLA,USA,6-10,225,3,Forward,Inactive,2014,2017
221,1970-09-08 0:00,Southern Mississippi,USA,6-7,270,14,Forward,Inactive,1992,2004
78475,1950-07-20 0:00,Illinois,USA,6-7,195,7,Forward,Inactive,1973,1979
201602,1986-02-18 0:00,Washington State,USA,6-6,201,3,Guard,Inactive,2008,2010
78477,1948-07-06 0:00,Kansas State,USA,6-4,170,2,Guard,Inactive,1970,1971
78478,1970-05-09 0:00,Alabama,USA,6-9,255,1,Forward,Inactive,1992,1992
892,1963-07-13 0:00,North Carolina State,USA,5-6,133,12,Guard,Inactive,1985,1997
1627821,1993-08-19 0:00,Boise State,USA,6-9,202,1,Forward,Inactive,2017,2017
185,1973-03-01 0:00,Michigan,USA,6-10,245,15,Forward-Center,Inactive,1993,2007
1627362,1992-12-29 0:00,Virginia Commonwealth,USA,6-2,165,4,Guard,Inactive,2015,2017
78479,1918-03-18 0:00,Purdue,USA,6-6,225,1,Center,Inactive,1946,1946
1067,1971-02-19 0:00,Oklahoma,USA,6-8,232,1,Forward,Inactive,1995,1995
101110,1986-12-04 0:00,Seattle Preparatory HS (WA),USA,6-7,230,11,Forward-Guard,Inactive,2005,2014
78482,1952-07-29 0:00,Colorado,USA,6-7,215,13,Forward,Inactive,1974,1986
201603,1986-07-08 0:00,Arkansas,USA,6-6,205,4,Guard-Forward,Inactive,2008,2015
78484,1960-10-28 0:00,William & Mary,USA,6-9,230,1,Forward,Inactive,1983,1983
78485,1942-05-07 0:00,Penn State,USA,6-3,180,12,Guard,Inactive,1965,1976
1719,1976-09-28 0:00,Ball State,USA,6-5,210,11,Guard-Forward,Inactive,1998,2007
78488,1950-12-09 0:00,Detroit,USA,6-7,200,1,Forward,Inactive,1974,1974
78489,1940-09-03 0:00,Northwestern,USA,6-1,180,1,Guard,Inactive,1962,1962
1846,1964-01-02 0:00,Washington,USA,7-0,245,3,Center,Inactive,1987,1989
2412,1980-01-27 0:00,Union Olimpija,Czech Republic,6-7,208,4,Forward,Inactive,2002,2005
1629118,1996-02-03 0:00,UCLA,USA,7-0,255,2,Center,Inactive,2018,2018
82,1963-04-26 0:00,St. John's (NY),USA,7-0,245,13,Center,Inactive,1985,1999
78492,1970-11-04 0:00,North Carolina,USA,7-1,250,1,Center,Inactive,1993,1993
438,1970-09-12 0:00,St. John's (NY),USA,6-11,250,2,Center,Inactive,1992,1996
78494,1922-01-01 0:00,St. John's (NY),USA,5-11,NULL,2,Guard,Inactive,1946,1947
1631104,2003-03-16 0:00,Notre Dame,USA,6-4,185,1,Guard,Active,2022,2023
